x y time dx dy dt dr^2 TotalDisplacementSquared
12
1.9122841799308E-05 1.94213397923875E-05 1.4991499 1.73956167864659E-07 5.87360552741418E-08 0.0330033000000001 3.37106725273246E-14 1.83908365433955E-12
1.91552908250825E-05 1.94004726072607E-05 1.5321532 3.24490257745495E-08 -2.08671851268173E-08 0.0330033000000001 1.48837868883424E-15 1.8573615200931E-12
1.9068760219342E-05 1.93381338484546E-05 1.5661566 -8.65306057405351E-08 -6.23387588060909E-08 0.0340034 1.13736665793079E-14 1.58305510347976E-12
1.92074880522994E-05 1.92900879170424E-05 1.5991599 1.38727832957397E-07 -4.80459314122554E-08 0.0330032999999998 2.15538231623265E-14 1.75238332756636E-12
1.92931152258784E-05 1.928402163971E-05 1.6321632 8.56271735790461E-08 -6.06627733239657E-09 0.0330033000000001 7.36881257580965E-15 1.91894155378108E-12
1.9322690083578E-05 1.92932981703185E-05 1.6661666 2.95748576996292E-08 9.27653060851597E-09 0.0340034 9.60726228084052E-16 1.99978111127748E-12
1.93416254906488E-05 1.92755587624105E-05 1.6991699 1.89354070707651E-08 -1.77394079079698E-08 0.0330033000000001 6.73236233860923E-16 2.01114714603727E-12
1.93276682892907E-05 1.92251965693092E-05 1.7321732 -1.39572013581291E-08 -5.03621931013032E-08 0.0330032999999998 2.73115396372431E-15 1.89558948485507E-12
1.91336185777885E-05 1.93328218024305E-05 1.7661766 -1.94049711502208E-07 1.07625233121287E-07 0.0340034 4.92384813385015E-14 1.68810455933951E-12
1.90394117033755E-05 1.92809516486381E-05 1.7991799 -9.42068744130006E-08 -5.18701537924325E-08 0.0330033000000001 1.15654480411175E-14 1.43133916029525E-12
1.90478713109563E-05 1.92059407219759E-05 1.8321832 8.45960758082822E-09 -7.50109266621477E-08 0.0330033000000001 5.69820407913571E-15 1.32078746024543E-12
1.90502035113749E-05 1.91680118694362E-05 1.8651865 2.33220041857487E-09 -3.79288525397313E-08 0.0330032999999998 1.44403701377308E-15 1.26597562718974E-12
1.90190636339732E-05 1.91708761504076E-05 1.8991899 -3.11398774016957E-08 2.86428097137141E-09 0.0340034 9.77896070075602E-16 1.21931202885105E-12
1.88070812591508E-05 1.91263128355295E-05 1.9321932 -2.11982374822373E-07 -4.45633148780462E-08 0.0330033000000001 4.69224162682531E-14 8.58154015972759E-13
1.8789344428172E-05 1.90867852483025E-05 1.9651965 -1.77368309787929E-08 -3.95275872270373E-08 0.0330033000000001 1.87702532516131E-15 7.82679870186469E-13
1.87445500582072E-05 1.91750966239814E-05 1.9991999 -4.47943699647968E-08 8.83113756788835E-08 0.0340033999999998 9.80543465484E-15 8.60077220346442E-13
1.86038970859986E-05 1.91855661691542E-05 2.0322032 -1.40652972208637E-07 1.04695451728544E-08 0.0330033000000003 1.98928699672501E-14 7.47187244497683E-13
1.87956114945767E-05 1.91943124383716E-05 2.0652065 1.91714408578121E-07 8.74626921737502E-09 0.0330032999999998 3.68309116816815E-14 9.46331459050662E-13
1.88650048639411E-05 1.92078543446825E-05 2.0992099 6.93933693644071E-08 1.35419063109254E-08 0.0340034 4.99882293827892E-15 1.05295453076887E-12
1.90028949280237E-05 1.93338700390152E-05 2.1322132 1.37890064082572E-07 1.26015694332674E-07 0.0330032999999998 3.48936249908416E-14 1.46716474289889E-12
1.9163469464622E-05 1.92384143126177E-05 2.1652165 1.60574536598328E-07 -9.54557263974982E-08 0.0330033000000003 3.48959775058418E-14 1.5790610576066E-12
1.9089757906843E-05 1.92152228292122E-05 2.1992199 -7.3711557778995E-08 -2.31914834055128E-08 0.0340034 5.97123865275429E-15 1.40704917929591E-12
1.9013307225258E-05 1.91630185185185E-05 2.2322232 -7.64506815849665E-08 -5.22043106936728E-08 0.0330032999999998 8.56999676980744E-15 1.19825186196477E-12
1.91670175970167E-05 1.92088779862487E-05 2.2652265 1.5371037175862E-07 4.58594677301704E-08 0.0330032999999998 2.57299691666676E-14 1.53792214657758E-12
1.91859128909676E-05 1.91680660625548E-05 2.2982298 1.88952939508892E-08 -4.08119236938791E-08 0.0330033000000003 2.02264524908552E-15 1.51094350868347E-12
1.9307846250471E-05 1.91386109785203E-05 2.3322332 1.21933359503492E-07 -2.94550840345218E-08 0.0340033999999996 1.57353461352885E-14 1.71878335008328E-12
1.92264339106655E-05 1.89784995442115E-05 2.3652365 -8.14123398055942E-08 -1.60111434308803E-07 0.0330033000000003 3.22636404690436E-14 1.34093793805448E-12
1.91277736278012E-05 1.8960237414745E-05 2.3982398 -9.86602828642171E-08 -1.82621294664367E-08 0.0330032999999998 1.00673567874962E-14 1.13094132146881E-12
1.89092878284506E-05 1.91206729084869E-05 2.4322432 -2.18485799350614E-07 1.60435493741814E-07 0.0340034 7.34755921700566E-14 9.81450830667228E-13
1.87615091172214E-05 1.91752882778582E-05 2.4652465 -1.47778711229202E-07 5.46153693713152E-08 0.0330032999999998 2.4821386064129E-14 8.78590654852559E-13
1.86401696232472E-05 1.92141963169454E-05 2.4982498 -1.21339493974248E-07 3.89080390872523E-08 0.0330033000000003 1.62371083035417E-14 8.21703153359264E-13
1.84324444444444E-05 1.9193950617284E-05 2.5322532 -2.07725178802725E-07 -2.02456996614777E-08 0.0340034 4.3559638263407E-14 6.56529774624474E-13
1.83467275435722E-05 1.92133671979741E-05 2.5652565 -8.57169008722723E-08 1.94165806901283E-08 0.0330032999999998 7.72439070084322E-15 6.57436090193245E-13
1.8601162294852E-05 1.91582331322766E-05 2.5982598 2.54434751279839E-07 -5.51340656974635E-08 0.0330032999999998 6.77768078591657E-14 7.03595909717795E-13
1.87666803785489E-05 1.90914377287066E-05 2.6312631 1.65518083696883E-07 -6.67954035699931E-08 0.0330033000000003 3.18578619687667E-14 7.63485979603782E-13
1.89703351567712E-05 1.88516130753836E-05 2.6652665 2.03654778222285E-07 -2.39824653323034E-07 0.0340034 9.89911330342813E-14 7.61525062438119E-13
1.91083342267801E-05 1.90398599230859E-05 2.6982698 1.37999070008916E-07 1.88246847702297E-07 0.0330032999999998 5.44806189931776E-14 1.18931902881516E-12
1.89914706026458E-05 1.90146690347869E-05 2.7322732 -1.16863624134334E-07 -2.51908882990167E-08 0.0340034 1.42916874991043E-14 9.63431176070813E-13
1.91217155951939E-05 1.88321706924316E-05 2.7652765 1.30244992548094E-07 -1.82498342355308E-07 0.0330032999999998 5.02694030462882E-14 9.96210342099368E-13
1.93141558441558E-05 1.88317134986226E-05 2.7982798 1.92440248961989E-07 -4.57193808973898E-10 0.0330033000000003 3.70334584467312E-14 1.38152462912361E-12
