x y time dx dy dt dr^2 TotalDisplacementSquared
3.23150368419298E-05 2.09258526989631E-05 3.9313931 -7.63429889880889E-08 7.32914823845192E-09 0.1640164 5.88196838153667E-15 1.04705521209115E-13
3.23140240158286E-05 2.09096404448386E-05 4.0954095 -1.01282610117153E-09 -1.62122541244479E-08 0.1640164 2.63863000506891E-16 9.47046017335893E-14
3.23232892873997E-05 2.08741623407268E-05 4.2594259 9.26527157110399E-09 -3.54781041118841E-08 0.1640164 1.34454112865999E-15 7.35698767469282E-14
3.2289925772484E-05 2.08562782668738E-05 4.4224422 -3.33635149156819E-08 -1.78840738529452E-08 0.1630163 1.43296422510653E-15 6.82016505556859E-14
3.22652914069752E-05 2.07640714096274E-05 4.5864586 -2.46343655088332E-08 -9.22068572464426E-08 0.1640164 9.10895648728862E-15 3.48845086664954E-14
3.22622307284417E-05 2.07586630874263E-05 4.750475 -3.06067853349603E-09 -5.40832220111085E-09 0.1640164 3.86177021164319E-17 3.38255085589903E-14
3.22313475760066E-05 2.08593193645577E-05 4.9144914 -3.08831524351298E-08 1.00656277131394E-07 0.1640164 1.10854552302836E-14 8.19620229122156E-14
3.21895258500557E-05 2.08568614130435E-05 5.0785078 -4.18217259508367E-08 -2.45795151417738E-09 0.1640164 1.75509828715294E-15 9.36538774470235E-14
3.21221150246725E-05 2.07928466904883E-05 5.2415241 -6.7410825383287E-08 -6.40147225551331E-08 0.1630163 8.64210408266668E-15 9.38593329296852E-14
3.2094119913147E-05 2.08748143867759E-05 5.4055405 -2.79951115254335E-08 8.19676962875892E-08 0.1640164 7.50242950401592E-15 1.45567760865068E-13
3.20417351742552E-05 2.09129795531197E-05 5.5695569 -5.2384738891817E-08 3.81651663437971E-08 0.1640164 4.20074079081355E-15 1.98658008741837E-13
3.20571586256008E-05 2.09188089727613E-05 5.7335733 1.54234513456508E-08 5.8294196415293E-09 0.1640164 2.71864984768706E-16 1.92534585395747E-13
3.20537501348969E-05 2.09423234648728E-05 5.8975897 -3.40849070391442E-09 2.35144921115786E-08 0.1640164 5.64549148144165E-16 2.09901658711759E-13
3.20406225625753E-05 2.09301389775225E-05 6.060606 -1.31275723215992E-08 -1.21844873503242E-08 0.1630163 3.2079488704903E-16 2.10202952901791E-13
3.20407784819242E-05 2.09383479763791E-05 6.2246224 1.55919348902955E-10 8.20899885657376E-09 0.1640164 6.74119730705916E-17 2.15488372455725E-13
3.20126717778099E-05 2.09875325473745E-05 6.3886388 -2.81067041143189E-08 4.9184570995423E-08 0.1640164 3.20910884017368E-15 2.696020573884E-13
3.20071989435363E-05 2.09944660575344E-05 6.5526552 -5.47283427362473E-09 6.93351015993215E-09 0.1640164 7.80254781244439E-17 2.78825401431491E-13
3.2035185119386E-05 2.10319730670836E-05 6.7166716 2.79861758497184E-08 3.75070095491285E-08 0.1640164 2.19000180400978E-15 2.9011578274232E-13
3.20045318689233E-05 2.10238962909615E-05 6.8796879 -3.06532504627199E-08 -8.0767761221022E-09 0.1630163 1.0048560764568E-15 3.0446352687439E-13
3.19897339847991E-05 2.10270322113645E-05 7.0437043 -1.47978841241645E-08 3.13592040298971E-09 0.1640164 2.28811371326088E-16 3.17981433130894E-13
3.1971177794721E-05 2.10324292923792E-05 7.2077207 -1.85561900781515E-08 5.39708101472982E-09 0.1640164 3.73460673696045E-16 3.3682587471097E-13
3.194875127421E-05 2.10560652395515E-05 7.3717371 -2.24265205109901E-08 2.36359471722892E-08 0.1640164 1.06160682096111E-15 3.75703547040867E-13
3.18931275591644E-05 2.11745870636408E-05 7.5357535 -5.56237150455807E-08 1.18521824089303E-07 0.1640164 1.71414204609275E-14 5.4580278780556E-13
3.19135646228817E-05 2.10549603607535E-05 7.6987698 2.04370637172559E-08 -1.19626702887272E-07 0.163016300000001 1.47282216170628E-14 4.05243271793615E-13
3.19689906866731E-05 2.10539784906497E-05 7.8627862 5.54260637914069E-08 -9.81870103793625E-10 0.1640164 3.07301261630983E-15 3.5738954188259E-13
3.18901409676297E-05 2.11776679429168E-05 8.0268026 -7.88497190434171E-08 1.23689452267096E-07 0.1640164 2.151635879536E-14 5.52142473920148E-13
3.18138463984174E-05 2.10474917864839E-05 8.190819 -7.62945692123033E-08 -1.30176156432902E-07 0.1640164 2.27666929949343E-14 4.9857666858141E-13
3.1877225638773E-05 2.10552712497255E-05 8.3538353 6.337924035562E-08 7.77946324154684E-09 0.163016300000001 4.07744815638202E-15 4.39654211090098E-13
3.1919636357211E-05 2.11352899600664E-05 8.5178517 4.24107184380411E-08 8.00187103409826E-08 0.1640164 8.20166304306487E-15 4.7835539784447E-13
3.18710625113906E-05 2.10447275378167E-05 8.6818681 -4.8573845820453E-08 -9.05624222497803E-08 0.1640164 1.05609708215366E-14 4.36345405470416E-13
3.18822427180927E-05 2.10533465786883E-05 8.8458845 1.11802067021081E-08 8.61904087168632E-09 0.164016400000001 1.99284887449662E-16 4.33059622487942E-13
3.18133910155567E-05 2.11886366019927E-05 9.0099009 -6.88517025359481E-08 1.35290023304315E-07 0.1640164 2.30439473477809E-14 6.43585542125038E-13
3.1811915196464E-05 2.1062194254036E-05 9.1729172 -1.47581909269903E-09 -1.26442347956625E-07 0.163016299999999 1.59898453987785E-14 5.13902918192889E-13
3.18432396498874E-05 2.10380156590464E-05 9.3369336 3.13244534233377E-08 -2.41785949896116E-08 0.164016400000001 1.56582583794252E-15 4.58764205282938E-13
3.18854622070055E-05 2.10299841980511E-05 9.50095 4.22225571181734E-08 -8.03146099532981E-09 0.1640164 1.84724869531692E-15 4.09612238420533E-13
3.1969392099515E-05 2.10332882899559E-05 9.6649664 8.39298925094816E-08 3.30409190485028E-09 0.1640164 7.05514387996883E-15 3.38968722675365E-13
3.19550963833303E-05 2.10560565448871E-05 9.8289828 -1.42957161847377E-08 2.27682549311506E-08 0.164016400000001 7.22760933844437E-16 3.70453372365047E-13
3.19828258447828E-05 2.10625139249907E-05 9.9919991 2.77294614524919E-08 6.45738010362251E-09 0.163016299999999 8.10620790247896E-16 3.54340133787482E-13
3.19893665158371E-05 2.12248625130526E-05 10.1560155 6.54067105433569E-09 1.62348588061841E-07 0.1640164 2.63998444235145E-14 5.23918762797997E-13
3.19916643390825E-05 2.12403271419594E-05 10.3200319 2.29782324536316E-09 1.54646289068012E-08 0.164016400000001 2.44434738892002E-16 5.41572967037632E-13
3.19397123036834E-05 2.1188027325868E-05 10.4840483 -5.19520353991112E-08 -5.22998160913421E-08 0.1640164 5.4342847452987E-15 5.19466824619291E-13
3.18810082771755E-05 2.10529794169352E-05 10.6480647 -5.87040265078507E-08 -1.35047908932771E-07 0.1640164 2.16841004353485E-14 4.33924831602979E-13
3.18343355910639E-05 2.10625397597575E-05 10.811081 -4.66726861116285E-08 9.56034282226632E-09 0.163016300000001 2.26973978375386E-15 4.89918934861818E-13
3.1913774568357E-05 2.10328627791653E-05 10.9750974 7.94389772931645E-08 -2.96769805922032E-08 0.1640164 7.19127429045391E-15 3.85707026350105E-13
3.19925805250419E-05 2.10324390243902E-05 11.1391138 7.88059566848503E-08 -4.23754775065177E-10 0.1640164 6.21055837712389E-15 3.20433413706829E-13
3.20774120603015E-05 2.10475E-05 11.3031302 8.48315352596153E-08 1.50609756097559E-08 0.164016400000001 7.42322236082101E-15 2.77506976020674E-13
3.20994503712247E-05 2.10184422979889E-05 11.4671466 2.20383109231754E-08 -2.90577020111009E-08 0.1640164 1.33003719451249E-15 2.40511036017238E-13
3.21428953009629E-05 2.11894994725918E-05 11.6301629 4.34449297382628E-08 1.71057174602887E-07 0.163016300000001 3.11480189030851E-14 3.89632681197448E-13
3.21557160493827E-05 2.10579259259259E-05 11.7941793 1.28207484197716E-08 -1.31573546665859E-07 0.1640164 1.74759697722761E-14 2.47907483673062E-13
3.21499280999963E-05 2.10188931086612E-05 11.9581957 -5.78794938640215E-09 -3.90328172647411E-08 0.1640164 1.55706118172223E-15 2.16619702815976E-13
3.21965924177607E-05 2.10011487682549E-05 12.1222121 4.66643177644201E-08 -1.77443404062803E-08 0.1640164 2.49242016887273E-15 1.84389837922282E-13
3.22070059414344E-05 2.10166360164097E-05 12.2852284 1.04135236736958E-08 1.54872481547706E-08 0.163016300000001 3.48296330710068E-16 1.9346490374484E-13
76
3.62195279884127E-05 2.54420507795859E-05 0 0 0 0 0 0
3.62168721783296E-05 2.54578188487585E-05 0.1640164 -2.65581008313873E-09 1.57680691725389E-08 0.1640164 2.55685332627673E-16 2.55685332627673E-16
3.61970521935148E-05 2.54374906074793E-05 0.3280328 -1.98199848147439E-08 -2.03282412791275E-08 0.1640164 8.06069191559101E-16 5.25956525933396E-16
3.62427669751776E-05 2.54100138688404E-05 0.4910491 4.57147816627767E-08 -2.74767386389399E-08 0.1630163 2.84481242870796E-15 1.56641415597588E-15
3.62639674511909E-05 2.54290085610149E-05 0.6550655 2.12004760133119E-08 1.89946921744941E-08 0.1640164 8.10258513994801E-16 2.14496531727019E-15
3.62063312058354E-05 2.54261397310235E-05 0.8190819 -5.76362453554921E-08 -2.86882999141156E-09 0.1640164 3.33016696419811E-15 4.27316536748677E-16
3.61973021947754E-05 2.53513510770926E-05 0.9830983 -9.02901105997387E-09 -7.47886539309036E-08 0.1640164 5.67486579751759E-15 8.72042193518819E-15
3.61733303418927E-05 2.53308485076571E-05 1.1471147 -2.39718528827375E-08 -2.05025694354539E-08 0.1640164 9.95005084087218E-16 1.45001678261142E-14
3.62112765896037E-05 2.5297867059197E-05 1.310131 3.79462477110067E-08 -3.29814484600753E-08 0.1630163 2.52769365786969E-15 2.08570308074834E-14
3.61420075911224E-05 2.53035782580982E-05 1.4741474 -6.92689984812759E-08 5.71119890111547E-09 0.1640164 4.8308119434871E-15 2.51840512032199E-14
3.61841745561279E-05 2.52852766826854E-05 1.6381638 4.21669650054376E-08 -1.83015754127723E-08 0.1640164 2.11300060035919E-15 2.58279826332965E-14
3.61810260086013E-05 2.52680012287528E-05 1.8021802 -3.14854752661162E-09 -1.72754539325723E-08 0.1640164 3.0835466010376E-16 3.17756485946072E-14
3.61870810135212E-05 2.5277687194637E-05 1.9661966 6.05500491992004E-09 9.6859658841538E-09 0.1640164 1.30481019689247E-16 2.8068194236883E-14
3.6185508556103E-05 2.53162449348453E-05 2.1292129 -1.57245741822365E-09 3.85577402083783E-08 0.1630163 1.48917195230892E-15 1.69844323455672E-14
3.61736678789978E-05 2.52577675788015E-05 2.2932293 -1.18406771051582E-08 -5.84773560438251E-08 0.1640164 3.5598028041849E-15 3.60634477268907E-14
3.61819230769231E-05 2.52343398172709E-05 2.4572457 8.2551979252699E-09 -2.34277615306723E-08 0.1640164 6.17008303123431E-16 4.45579732339969E-14
3.6208508710394E-05 2.52785791535134E-05 2.6212621 2.65856334709355E-08 4.42393362425356E-08 0.1640164 2.66391477823105E-15 2.68443970188529E-14
3.62490542881894E-05 2.52645827317355E-05 2.7852785 4.05455777954174E-08 -1.39964217778974E-08 0.1640164 1.83984370134904E-15 3.23667103863491E-14
3.61456477939674E-05 2.52523257511607E-05 2.9482948 -1.03406494222077E-07 -1.22569805748036E-08 0.1630163 1.08431366201115E-14 4.14538695422413E-14
3.61237456140351E-05 2.52579239766082E-05 3.1123112 -2.19021799322654E-08 5.59822544749835E-09 0.1640164 5.11045613946347E-16 4.30769428162185E-14
3.6200162048527E-05 2.52908493678648E-05 3.2763276 7.64164344918761E-08 3.29253912565726E-08 0.1640164 6.92355284984958E-15 2.32369065341324E-14
3.62948880511766E-05 2.52038282499429E-05 3.440344 9.47260026496394E-08 -8.70211179218742E-08 0.1640164 1.65456905423522E-14 6.2429112689308E-14
3.63605091568861E-05 2.50385737370301E-05 3.6043604 6.56211057094872E-08 -1.65254512912775E-07 0.1640164 3.16151835525743E-14 1.82669413733709E-13
3.63409670939919E-05 2.51005538488805E-05 3.7673767 -1.95420628942415E-08 6.19801118503808E-08 0.1630163 4.22342648714821E-15 1.31367610045095E-13
3.6272509230542E-05 2.50891640821149E-05 3.9313931 -6.8457863449833E-08 -1.13897667655863E-08 0.1640164 4.81620585509043E-15 1.27336033269569E-13
3.62817575991451E-05 2.5116125920209E-05 4.0954095 9.24836860307891E-09 2.69618380940756E-08 0.1640164 8.12473035229561E-16 1.10099538411787E-13
3.62701792948884E-05 2.52522541160245E-05 4.2594259 -1.15783042567237E-08 1.36128195815504E-07 0.1640164 1.86649428254455E-14 3.8588328346747E-14
3.62529182097436E-05 2.52894668848506E-05 4.4224422 -1.72610851447388E-08 3.72127688260917E-08 0.1630163 1.68273522407807E-15 2.43967518131368E-14
3.6236543772242E-05 2.53007202846975E-05 4.5864586 -1.63744375016407E-08 1.12533998469353E-08 0.1640164 3.94761211610139E-16 2.02638456847295E-14
3.62246558750606E-05 2.53580281569723E-05 4.750475 -1.18878971814297E-08 5.73078722747631E-08 0.1640164 3.42551432405681E-15 7.08609633234957E-15
3.62768487335503E-05 2.53749554266308E-05 4.9144914 5.21928584897438E-08 1.69272696585466E-08 0.1640164 3.01062693542357E-15 7.78745421129958E-15
3.62772714478721E-05 2.54758486264355E-05 5.0785078 4.22714321795326E-10 1.00893199804669E-07 0.1640164 1.01796164542227E-14 4.47660156200492E-15
3.62697335802821E-05 2.54671847841573E-05 5.2415241 -7.53786759001045E-09 -8.66384227820092E-09 0.1630163 1.31881610826072E-16 3.15231964074812E-15
3.62109425417492E-05 2.542036229833E-05 5.4055405 -5.87910385328705E-08 -4.68224858272563E-08 0.1640164 5.64873139081708E-15 5.44100113598904E-16
3.61999871259369E-05 2.55007753046862E-05 5.5695569 -1.09554158122755E-08 8.04130063561288E-08 0.1640164 6.58627272685067E-15 3.8304151545448E-15
3.62031744192782E-05 2.55581098302728E-05 5.7335733 3.18729334127781E-09 5.73345255866805E-08 0.1640164 3.29740666309307E-15 1.37371424697843E-14
3.62069531743406E-05 2.57045742985173E-05 5.8975897 3.77875506240102E-09 1.46464468244496E-07 0.1640164 2.14661194479645E-14 6.90767239410781E-14
3.61924142301077E-05 2.57117196222202E-05 6.060606 -1.45389442329026E-08 7.14532370287486E-09 0.1630163 2.62436550226319E-16 7.34564405771362E-14
3.61318831729767E-05 2.56342810759286E-05 6.2246224 -6.05310571310426E-08 -7.74385462915816E-08 0.1640164 9.66073732915497E-15 4.46341005048196E-14
3.6110996931089E-05 2.57517715986236E-05 6.3886388 -2.08862418876784E-08 1.17490522695012E-07 0.1640164 1.42402580233377E-14 1.07705976149195E-13
3.6082809454568E-05 2.57459904711815E-05 6.5526552 -2.81874765210475E-08 -5.7811274421276E-09 0.1640164 8.27955267126723E-16 1.11071293623881E-13
3.6114891411954E-05 2.57464933176587E-05 6.7166716 3.20819573860135E-08 5.02846477193231E-10 0.1640164 1.02950484429761E-15 1.03634072121203E-13
3.61730083343547E-05 2.57250214487069E-05 6.8796879 5.81169224007318E-08 -2.14718689517561E-08 0.1630163 3.83861782561407E-15 8.22364777964776E-14
3.61905117270789E-05 2.57198827292111E-05 7.0437043 1.75033927241948E-08 -5.13871949586289E-09 0.1640164 3.32775194914557E-16 7.80325356543108E-14
3.631628102042E-05 2.57062619309308E-05 7.2077207 1.25769293341077E-07 -1.36207982803292E-08 0.1640164 1.60034412933072E-14 7.91686816975599E-14
3.62062163455786E-05 2.57196706353955E-05 7.3717371 -1.10064674841415E-07 1.34087044647195E-08 0.1640164 1.22940260033686E-14 7.72499841746607E-14
3.61186645571565E-05 2.57495745138398E-05 7.5357535 -8.75517884220933E-08 2.99038784443447E-08 0.1640164 8.55955760192113E-15 1.04744278894245E-13
3.61063112598613E-05 2.56510757829309E-05 7.6987698 -1.23532972951168E-08 -9.84987309089121E-08 0.163016300000001 9.85460394472781E-15 5.65094796472444E-14
3.61166080500195E-05 2.56354826103947E-05 7.8627862 1.02967901581948E-08 -1.55931725362265E-08 0.1640164 3.49170917306427E-16 4.80083868888821E-14
3.61398084530502E-05 2.56016864459713E-05 8.0268026 2.32004030306399E-08 -3.37961644234134E-08 0.1640164 1.68043943051852E-15 3.18387503007109E-14
3.60854076296869E-05 2.54981623982411E-05 8.190819 -5.44008233633285E-08 -1.03524047730137E-07 0.1640164 1.36766780410398E-14 2.11367843728606E-14
3.60119448698315E-05 2.55629477824821E-05 8.3538353 -7.34627598553025E-08 6.47853842409276E-08 0.163016300000001 9.59392309680248E-15 5.77068364291487E-14
3.60302693911066E-05 2.57303057099545E-05 8.5178517 1.83245212750712E-08 1.67357927472462E-07 0.1640164 2.83444639678383E-14 1.18909721536074E-13
3.60361893656716E-05 2.57615780472637E-05 8.6818681 5.91997456502327E-09 3.12723373091572E-08 0.1640164 1.01300517962823E-15 1.35710725378202E-13
3.60330667862777E-05 2.57887106752869E-05 8.8458845 -3.12257939391998E-09 2.7132628023233E-08 0.164016400000001 7.45930005518462E-16 1.54940863189044E-13
3.60131806796747E-05 2.58274652895884E-05 9.0099009 -1.9886106603024E-08 3.87546143015108E-08 0.1640164 1.8973773654857E-15 1.91123556343886E-13
3.596819229191E-05 2.58560414759635E-05 9.1729172 -4.49883877647224E-08 2.85761863750878E-08 0.163016299999999 2.84055346141278E-15 2.34557929023712E-13
3.59420378374992E-05 2.58457448474597E-05 9.3369336 -2.61544544107586E-08 -1.02966285037589E-08 0.164016400000001 7.90076044068871E-16 2.39969684290511E-13
3.59389746416759E-05 2.58574641675854E-05 9.50095 -3.06319582336201E-09 1.17193201256953E-08 0.1640164 1.46725632860789E-16 2.51278463294491E-13
3.58841447899212E-05 2.58578058089741E-05 9.6649664 -5.48298517546726E-08 3.41641388671832E-10 0.1640164 3.00642936227783E-15 2.85334134291985E-13
3.57579569156564E-05 2.5860784122018E-05 9.8289828 -1.26187874264814E-07 2.97831304387302E-09 0.164016400000001 1.59322499600597E-14 3.88385467269769E-13
3.57532222944426E-05 2.58607686057849E-05 9.9919991 -4.73462121372847E-09 -1.55162331360259E-11 0.163016299999999 2.24168787909784E-17 3.92765618205666E-13
3.57413910079533E-05 2.58396688849213E-05 10.1560155 -1.18312864893845E-08 -2.10997208635767E-08 0.1640164 5.85177560514747E-16 3.8671512977336E-13
3.57448915257525E-05 2.58270102492806E-05 10.3200319 3.50051779927227E-09 -1.2658635640669E-08 0.164016400000001 1.72494681146239E-16 3.73473564994183E-13
3.57386735379789E-05 2.57806072148779E-05 10.4840483 -6.21798777359146E-09 -4.64030344027258E-08 0.1640164 2.19190497373308E-15 3.45841462379564E-13
3.55758032224235E-05 2.57750023834493E-05 10.6480647 -1.62870315555445E-07 -5.6048314285583E-09 0.1640164 2.65581538244729E-14 5.25238344863085E-13
3.5488534120655E-05 2.56572669994521E-05 10.811081 -8.7269101768473E-08 -1.17735383997204E-07 0.163016300000001 2.14775167684451E-14 5.80670055992844E-13
3.55195199878861E-05 2.56374894003634E-05 10.9750974 3.09858672311115E-08 -1.97775990887081E-08 0.1640164 1.35127739377774E-15 5.28207455292627E-13
3.55281082289803E-05 2.57846265652952E-05 11.1391138 8.5882410941899E-09 1.47137164931754E-07 0.1640164 2.17231031892461E-14 5.95419452687849E-13
3.55439243924392E-05 2.57889063906391E-05 11.3031302 1.58161634589241E-08 4.2798253438967E-09 0.164016400000001 2.68467931533668E-16 5.76749033811325E-13
3.55400222839426E-05 2.57864116393231E-05 11.4671466 -3.90210849660164E-09 -2.49475131597947E-09 0.1640164 2.1450234847832E-17 5.80312404126278E-13
3.54502311994251E-05 2.56398756522011E-05 11.6301629 -8.97910845175183E-08 -1.46535987122004E-07 0.163016300000001 2.95352343806524E-14 6.30952229771812E-13
3.54141280353201E-05 2.57646615158205E-05 11.7941793 -3.61031641050346E-08 1.24785863619373E-07 0.1640164 1.68749502176277E-14 7.52746771575379E-13
3.53592522392566E-05 2.57734040055017E-05 11.9581957 -5.48757960634887E-08 8.74248968123865E-09 0.1640164 3.08778411942817E-15 8.49869324910889E-13
3.53606958324835E-05 2.57773489020328E-05 12.1222121 1.44359322691088E-09 3.94489653107755E-09 0.1640164 1.76461700456906E-17 8.50017502974373E-13
3.53278965348951E-05 2.56948739222385E-05 12.2852284 -3.27992975884399E-08 -8.24749797942815E-08 0.163016300000001 7.87791621436218E-15 8.58926190362693E-13
195
1.29779040078033E-05 1.42488366755601E-05 0 0 0 0 0 0
1.29834527363184E-05 1.42341691542289E-05 0.1640164 5.54872851509529E-09 -1.46675213312911E-08 0.1640164 2.4592457013811E-16 2.4592457013811E-16
1.30650337268128E-05 1.42821346261945E-05 0.3280328 8.15809904944093E-08 4.79654719656349E-08 0.1640164 8.956144510935E-15 8.70034145112242E-15
1.31592214200095E-05 1.42916650405598E-05 0.4910491 9.41876931966618E-08 9.53041436526299E-09 0.1630163 8.96215034768211E-15 3.47102728176804E-14
1.31962297323696E-05 1.42700234420785E-05 0.6550655 3.70083123601255E-08 -2.16415984812219E-08 0.1640164 1.83797396856704E-15 4.81150010829009E-14
1.31480758403243E-05 1.42740428466866E-05 0.8190819 -4.81538920452969E-08 4.01940460802948E-09 0.1640164 2.33495293251316E-15 2.95938036464076E-14
1.3153006914068E-05 1.42753873289121E-05 0.9830983 4.93107374370538E-09 1.34448222553125E-09 0.1640164 2.61231207206301E-17 3.13659649757596E-14
1.31241554959786E-05 1.42930379568223E-05 1.1471147 -2.88514180894605E-08 1.76506279102572E-08 0.1640164 1.1439489913992E-15 2.33432510586927E-14
1.31131679981933E-05 1.43170284843181E-05 1.310131 -1.09874977852883E-08 2.39905274957497E-08 0.1630163 6.96270517106037E-16 2.29464698778941E-14
1.31265803138052E-05 1.43241915001693E-05 1.4741474 1.34123156119074E-08 7.1630158512189E-09 0.1640164 2.31199006158228E-16 2.77829935582374E-14
1.30978828560909E-05 1.43618857450364E-05 1.6381638 -2.86974577143091E-08 3.76942448670775E-08 0.1640164 2.24440017536376E-15 2.71750161458526E-14
1.30618292682927E-05 1.43214917753829E-05 1.8021802 -3.60535877981782E-08 -4.03939696535254E-08 0.1640164 2.93153397749087E-15 1.23222128784588E-14
1.30492187280047E-05 1.4245598130578E-05 1.9661966 -1.26105402879535E-08 -7.58936448048694E-08 0.1640164 5.91887104812177E-15 5.09627749100793E-15
1.2999677099561E-05 1.42273884718878E-05 2.1292129 -4.95416284437621E-08 -1.82096586901658E-08 0.1630163 2.7859646184721E-15 9.34092965456266E-16
1.29773052498491E-05 1.41877173069739E-05 2.2932293 -2.23718497118252E-08 -3.96711649138982E-08 0.1640164 2.0743009851542E-15 3.73593572746465E-15
1.29397855806591E-05 1.41524406389409E-05 2.4572457 -3.75196691900541E-08 -3.52766680330834E-08 0.1640164 2.65216888364747E-15 1.07452103638576E-14
1.29348621481907E-05 1.42058385985066E-05 2.6212621 -4.92343246839404E-09 5.3397959565751E-08 0.1640164 2.87558227305641E-15 3.70143630921462E-15
1.29615568879454E-05 1.42401141775202E-05 2.7852785 2.66947397546843E-08 3.42755790136209E-08 0.1640164 1.8874244472893E-15 3.4331029970606E-16
1.28944204694562E-05 1.4324343198717E-05 2.9482948 -6.713641848919E-08 8.42290211967874E-08 0.1630163 1.16018266993245E-14 1.26707362141939E-14
1.28582169601295E-05 1.4335893543817E-05 3.1123112 -3.62035093266609E-08 1.1550345100029E-08 0.1640164 1.44410455949539E-15 2.1903887691565E-14
1.28036444112321E-05 1.4309108153939E-05 3.2763276 -5.45725488973833E-08 -2.6785389878032E-08 0.1640164 3.69562020407547E-15 3.39990581031197E-14
1.2818210683601E-05 1.43280652854803E-05 3.440344 1.45662723689018E-08 1.89571315412923E-08 0.1640164 5.71549126998892E-16 3.177913042465E-14
1.28026109885071E-05 1.4357663867473E-05 3.6043604 -1.55996950939816E-08 2.95985819926848E-08 0.1640164 1.11942654300288E-15 4.25710003136286E-14
1.28136249738985E-05 1.45361244518689E-05 3.7673767 1.10139853914536E-08 1.7846058439588E-07 0.1630163 3.19694880571222E-14 1.09521867397102E-13
1.28267830997699E-05 1.45447186781008E-05 3.9313931 1.3158125871405E-08 8.59422623194952E-09 0.1640164 2.46997000973667E-16 1.10383688272313E-13
