x y time dx dy dt dr^2 TotalDisplacementSquared
2.73950806309482E-05 1.90769188403243E-05 1.4241424 5.55430604343954E-09 -6.66706199646327E-09 0.0840084000000001 7.53000312888739E-17 4.53963424943878E-15
2.73822405956871E-05 1.90808553331399E-05 1.5081508 -1.28400352611138E-08 3.93649281564379E-09 0.0840083999999999 1.8036248119426E-16 5.47394809649151E-15
2.74668158643585E-05 1.89225604695281E-05 1.5921592 8.45752686714754E-08 -1.58294863611829E-07 0.0840084000000001 3.22102399167397E-14 1.16188179471488E-14
2.74785246756256E-05 1.88490355653383E-05 1.6761676 1.17088112670309E-08 -7.35249041898243E-08 0.0840083999999999 5.54300779740979E-15 3.15107817933593E-14
2.73360637434024E-05 1.8990844498579E-05 1.760176 -1.42460932223223E-07 1.41808933240693E-07 0.0840084000000001 4.0404890756773E-14 4.98238362341641E-15
2.7362013130067E-05 1.89761301550934E-05 1.8431843 2.59493866646174E-08 -1.47143434855614E-08 0.0830082999999999 8.8988257248091E-16 2.91587965814102E-15
2.73081760325569E-05 1.90702225300892E-05 1.9271927 -5.38370975100406E-08 9.40923749957783E-08 0.0840084000000001 1.17518081006518E-14 1.27864203486915E-14
2.74905469618845E-05 1.89548453139217E-05 2.0112011 1.82370929327607E-07 -1.15377216167438E-07 0.0840084000000001 4.6571057874363E-14 1.0553030206891E-14
2.74758068343617E-05 1.8977717133365E-05 2.0952095 -1.4740127522888E-08 2.28718194432247E-08 0.0840083999999997 7.40391484034472E-16 6.21200114470909E-15
2.74539675472445E-05 1.90782007519541E-05 2.1792179 -2.18392871171673E-08 1.0048361858912E-07 0.0840084000000001 1.05739120665498E-14 7.13395244121849E-15
2.74748378378378E-05 1.90327297297297E-05 2.2632263 2.08702905933542E-08 -4.54710222243619E-08 0.0840084000000001 2.50318289157947E-15 5.53383902355798E-15
2.75847123368921E-05 1.8892037366548E-05 2.3462346 1.09874499054214E-07 -1.40692363181689E-07 0.0830082999999999 3.18667466000628E-14 4.66158834796507E-14
2.75843034727703E-05 1.88261148382005E-05 2.430243 -4.08864121730801E-10 -6.59225283475671E-08 0.0840084000000001 4.34594691360582E-15 6.63839861074396E-14
2.7572908171587E-05 1.86608424400587E-05 2.5142514 -1.13953011833061E-08 -1.65272398141756E-07 0.0840084000000001 2.74448184765853E-14 1.50544085664595E-13
2.76145679468242E-05 1.86466026587888E-05 2.5982598 4.1659775237207E-08 -1.42397812699464E-08 0.0840083999999997 1.93830824343052E-15 1.76506309592619E-13
2.760268006002E-05 1.8795536012004E-05 2.6822682 -1.18878868042174E-08 1.48933353215227E-07 0.0840084000000001 2.23224655526015E-14 8.5538746497617E-14
2.75950796926142E-05 1.88139675537214E-05 2.7662766 -7.60036740580361E-09 1.84315417173622E-08 0.0840084000000001 3.97487314782064E-16 7.50049995263784E-14
2.75838151403022E-05 1.87695420906568E-05 2.850285 -1.12645523120136E-08 -4.44254630645631E-08 0.0840084000000001 2.10051190729095E-15 9.02290803853618E-14
2.75902078840163E-05 1.88966121495327E-05 2.9342934 6.39274371410536E-09 1.27070058875912E-07 0.0840084000000001 1.6187667034922E-14 4.75731368424E-14
2.756676E-05 1.89302E-05 3.0183018 -2.34478840162957E-08 3.35878504672884E-08 0.0840083999999997 1.67794696385458E-15 3.2891377913431E-14
2.76188456632653E-05 1.88907366071429E-05 3.1023102 5.20856632653093E-08 -3.94633928571437E-08 0.0840084000000001 4.27027569358445E-15 6.0428964252908E-14
2.76700921195231E-05 1.88191089952005E-05 3.1863186 5.12464562578394E-08 -7.16276119423611E-08 0.0840084000000001 7.75671407155212E-15 1.073132844935E-13
2.76147779479326E-05 1.88061447166922E-05 3.2693269 -5.53141715905276E-08 -1.29642785083028E-08 0.0830082999999999 3.22773009598718E-15 8.60526061579741E-14
2.76177962794328E-05 1.88746259919344E-05 3.3533353 3.01833150018993E-09 6.84812752422417E-08 0.0840084000000001 4.6987953838487E-15 6.40856397474768E-14
2.76130088195387E-05 1.87364993215739E-05 3.4373437 -4.78745989413909E-09 -1.38126670360485E-07 0.0840084000000001 1.91018968371121E-14 1.18573604863483E-13
2.76298817896154E-05 1.87245249139608E-05 3.5213521 1.6872970076772E-08 -1.19744076131525E-08 0.0840083999999997 4.28083556897568E-16 1.32609238227711E-13
2.7629792763602E-05 1.86676792223572E-05 3.6053605 -8.90260134447374E-11 -5.68456916035664E-08 0.0840084000000001 3.23144057951886E-15 1.68271315789038E-13
2.76400961385667E-05 1.87973144764024E-05 3.6893689 1.03033749646642E-08 1.29635254045123E-07 0.0840084000000001 1.69114586270061E-14 1.01048927590059E-13
2.76424060777023E-05 1.88469355045519E-05 3.7733773 2.30993913560695E-09 4.96210281495131E-08 0.0840084000000001 2.46758225342498E-15 8.34871397472254E-14
2.76020871740848E-05 1.8721062681064E-05 3.8573857 -4.03189036174645E-08 -1.25872823487867E-07 0.0840084000000001 1.74695816817222E-14 1.22812833804307E-13
2.76221796698729E-05 1.86335797411234E-05 3.9413941 2.00924957881305E-08 -8.74829399406174E-08 0.0840083999999997 8.05697316764972E-15 1.89408341114031E-13
2.75475464054969E-05 1.84917700748641E-05 4.0254025 -7.46332643760645E-08 -1.41809666259263E-07 0.0840084000000005 2.56801055959911E-14 2.89313145918492E-13
2.75556416615003E-05 1.84760668526555E-05 4.1094109 8.09525600343974E-09 -1.57032222086109E-08 0.0840083999999992 3.12124357494237E-16 3.0822979199411E-13
2.75342347525892E-05 1.84646144994246E-05 4.1934193 -2.14069089111284E-08 -1.14523532308795E-08 0.0840084000000001 5.89412143654183E-16 3.14557868927224E-13
2.75345543304995E-05 1.85326447927736E-05 4.2774277 3.19577910286029E-10 6.80302933490182E-08 0.0840084000000001 4.62822294319422E-15 2.45046166417007E-13
2.74059068534646E-05 1.85274359459801E-05 4.3614361 -1.28647477034871E-07 -5.20884679358602E-09 0.0840084000000001 1.65773054323567E-14 2.32997535222928E-13
2.74367638965327E-05 1.846814804623E-05 4.4454445 3.08570430681492E-08 -5.92878997500108E-08 0.0840084000000001 4.46721216367695E-15 2.94820508162481E-13
2.74865769230769E-05 1.85725576923077E-05 4.5294529 4.98130265441787E-08 1.04409646077645E-07 0.0840084000000001 1.33827118075502E-14 1.98294610821991E-13
2.72486497649002E-05 1.88948722836447E-05 4.6134613 -2.37927158176682E-07 3.22314591336987E-07 0.0840084000000001 1.60496028386761E-13 3.74069026514061E-14
2.71920857988166E-05 1.89486070019724E-05 4.6974697 -5.65639660836759E-08 5.3734718327707E-08 0.0840084000000001 6.08690221287325E-15 4.86774776357156E-14
2.73289139727491E-05 1.88949873096447E-05 4.7814781 1.36828173932564E-07 -5.36196923277181E-08 0.0840084000000001 2.15970205870391E-14 1.88903957756646E-14
2.75050066203244E-05 1.89182389937107E-05 4.8644864 1.76092647575263E-07 2.32516840660217E-08 0.0830082999999995 3.1549261341972E-14 1.86536085894494E-14
2.75800774526678E-05 1.89098823866896E-05 4.9494949 7.5070832343421E-08 -8.35660702107432E-09 0.0850084999999998 5.7054627496387E-15 4.10655764942034E-14
2.76042331758396E-05 1.88774422168305E-05 5.0335033 2.41557231717948E-08 -3.24401698590719E-08 0.0840084000000001 1.63586358243783E-15 5.77138491409525E-14
2.75984963088467E-05 1.87746883698415E-05 5.1175117 -5.73686699294385E-09 -1.02753846989081E-07 0.0840084000000001 1.05912647139503E-14 9.3275683790199E-14
2.75449087591241E-05 1.86034306569343E-05 5.20052 -5.35875497225788E-08 -1.71257712907156E-07 0.0830083000000004 3.22008297154598E-14 1.85269958777268E-13
2.73066902037898E-05 1.86189444047193E-05 5.2845284 -2.38218555334313E-07 1.5513747785036E-08 0.0840084000000001 5.69887564759051E-14 1.62488531883468E-13
2.71081825805679E-05 1.86824457889062E-05 5.3685368 -1.98507623221904E-07 6.35013841868499E-08 0.0840083999999992 4.34377022708552E-14 1.9486373244686E-13
2.71568324037546E-05 1.87548802883961E-05 5.4525452 4.86498231867216E-08 7.2434499489944E-08 0.0840084000000001 7.61356201245797E-15 1.26226551825184E-13
2.73720829535096E-05 1.87683454876937E-05 5.5365536 2.1525054975498E-07 1.34651992975741E-08 0.0840084000000001 4.65141107619447E-14 5.94762569854609E-14
2.74674699284785E-05 1.8754002763329E-05 5.620562 9.53869749689709E-08 -1.43427243647132E-08 0.0840084000000001 9.30438873593321E-15 6.96342763400925E-14
2.74023822562979E-05 1.88061336254107E-05 5.7045704 -6.50876721806242E-08 5.21308620817358E-08 0.0840084000000001 6.95403185127736E-15 4.16171118216433E-14
2.7455866807611E-05 1.88809460887949E-05 5.7885788 5.34845513130762E-08 7.48124633841911E-08 0.0840084000000001 8.45750190677201E-15 1.93824409147664E-14
2.74027903196677E-05 1.88181325627596E-05 5.8725872 -5.30764879433043E-08 -6.28135260353062E-08 0.0840084000000001 6.76265262538382E-15 3.6864477257679E-14
2.72194386925011E-05 1.86953113444757E-05 5.9565956 -1.8335162716658E-07 -1.22821218283949E-07 0.0840084000000001 4.87028708453861E-14 1.33160511862709E-13
2.71750035350679E-05 1.87302919966063E-05 6.040604 -4.4435157433238E-08 3.49806521306668E-08 0.0840084000000001 3.19812923960337E-15 1.30732324125089E-13
2.73046858583736E-05 1.89944053372557E-05 6.1246124 1.29682323305737E-07 2.64113340649388E-07 0.0840083999999992 8.65733616869532E-14 1.01034209846869E-14
2.7348311546841E-05 1.88576546003017E-05 6.2086208 4.36256884673476E-08 -1.36750736954067E-07 0.0840084000000001 2.06039647517304E-14 2.63460094582626E-14
2.73885173323286E-05 1.87733138658629E-05 6.2926292 4.02057854876041E-08 -8.43407344388076E-08 0.0840084000000001 8.72986467235271E-15 5.63205842798521E-14
2.7513188771076E-05 1.8667260559708E-05 6.3766376 1.24671438747399E-07 -1.0605330615487E-07 0.0840084000000001 2.67902713857249E-14 1.29489653739175E-13
2.7390765171504E-05 1.86861807387863E-05 6.460646 -1.22423599572002E-07 1.89201790783002E-08 0.0840084000000001 1.53455109085209E-14 1.05117474315077E-13
2.74673386359481E-05 1.86823002377034E-05 6.5446544 7.65734644441132E-08 -3.88050108286109E-09 0.0840084000000001 5.87855374562795E-15 1.11488840858378E-13
2.71903740875912E-05 1.86723083941606E-05 6.6286628 -2.7696454835683E-07 -9.991843542835E-09 0.0840084000000001 7.68091979838872E-14 1.5974423489807E-13
2.6625E-05 1.86955980066445E-05 6.7126712 -5.65374087591241E-07 2.32896124839357E-08 0.0840084000000001 3.2019026496928E-13 7.05715423082676E-13
86
1.07885088582677E-05 2.63262795275591E-05 0 0 0 0 0 0
1.07580453563715E-05 2.63201403887689E-05 0.3350335 -3.04635018962269E-08 -6.13913879015726E-09 0.3350335 9.65713972866235E-16 9.65713972866235E-16
1.05893617021277E-05 2.6256464811784E-05 0.4190419 -1.6868365424383E-07 -6.3675576984938E-08 0.0840084 3.25087543134169E-14 4.45336843374297E-14
1.05900805832694E-05 2.61753645433615E-05 0.5030503 7.18881141718697E-10 -8.11002684224853E-08 0.0840084 6.57777032829509E-15 6.21491127741723E-14
1.05464791609916E-05 2.61131503677472E-05 0.5870587 -4.36014222778223E-08 -6.22141756142689E-08 0.0840084 5.77168767201207E-15 1.04002413125695E-13
1.05511263250883E-05 2.61633539458186E-05 0.6710671 4.64716409678267E-09 5.02035780714039E-08 0.0840084 2.54199538531397E-15 8.28952122441212E-14
1.04985283729692E-05 2.61260301389216E-05 0.7550755 -5.25979521191839E-08 -3.73238068970174E-08 0.0840084000000001 4.15961112841781E-15 1.24188499503667E-13
1.04469900497512E-05 2.61115671641791E-05 0.8380838 -5.15383232179101E-08 -1.44629747424894E-08 0.0830082999999999 2.86537639851565E-15 1.62736495558716E-13
1.04558603117506E-05 2.61396695143885E-05 0.9220922 8.87026199935548E-09 2.81023502093873E-08 0.0840084 8.68423635228262E-16 1.45478352515469E-13
1.05393338620143E-05 2.61383425852498E-05 1.0061006 8.34735502636743E-08 -1.32692913868837E-09 0.0840084 6.96959433456126E-15 9.74084730424547E-14
1.06423457663072E-05 2.61754021566201E-05 1.090109 1.03011904292956E-07 3.70595713703139E-08 0.0840084000000001 1.19848642562124E-14 4.41276305128961E-14
1.06457678491244E-05 2.61192560993863E-05 1.1741174 3.42208281715273E-09 -5.61460572337964E-08 0.0840083999999999 3.16409039370819E-15 6.32336955036493E-14
1.07001702462022E-05 2.61333813514929E-05 1.2581258 5.44023970778174E-08 1.41252521066093E-08 0.0840084000000001 3.15914355488778E-15 4.50134167113002E-14
1.0748409813721E-05 2.60895237013479E-05 1.3421342 4.82395675188361E-08 -4.38576501450569E-08 0.0840083999999999 4.25054935065056E-15 5.76612546184968E-14
1.08147414512093E-05 2.61955587989992E-05 1.4261426 6.63316374883056E-08 1.06035097651294E-07 0.0840084000000001 1.56433280657994E-14 1.77760578076694E-14
1.08868727272727E-05 2.62504363636364E-05 1.510151 7.21312760633861E-08 5.48775646371986E-08 0.0840084000000001 8.21446808704233E-15 1.54276362394392E-14
1.09530344617261E-05 2.62588822811833E-05 1.5941594 6.61617344534076E-08 8.44591754692203E-09 0.0840083999999999 4.44870862909262E-15 3.1611063012393E-14
1.09954030139638E-05 2.62904050877921E-05 1.6781678 4.2368552237642E-08 3.15228066087769E-08 0.0840084000000001 2.78878155520815E-15 4.40921670897813E-14
1.09965816460689E-05 2.62980870365501E-05 1.7611761 1.17863210511615E-09 7.68194875803019E-09 0.0830082999999999 6.04015103602121E-17 4.40891015726439E-14
1.09814475713184E-05 2.6277210228733E-05 1.8451845 -1.51340747504669E-08 -2.08768078171211E-08 0.0840084000000001 6.64881323185728E-16 3.96331430809476E-14
1.0972236244321E-05 2.62620362190813E-05 1.9291929 -9.21132699737726E-09 -1.51740096517017E-08 0.0840083999999999 3.15099113962547E-16 3.78829550701622E-14
1.09325305810398E-05 2.6204113737944E-05 2.0132013 -3.97056632812944E-08 -5.79224811372576E-08 0.0840084000000001 4.9315535177035E-15 3.56667367824927E-14
1.09398323418064E-05 2.62005273120606E-05 2.0972097 7.30176076662659E-09 -3.58642588344082E-09 0.0840084000000001 6.61781609104616E-17 3.87124163730535E-14
1.09929581912341E-05 2.62778830365037E-05 2.1812181 5.31258494276727E-08 7.73557244431551E-08 0.0840083999999997 8.8062639815371E-15 4.41417500968488E-14
1.09457188218548E-05 2.62005091426694E-05 2.2652265 -4.72393693792412E-08 -7.73738938342881E-08 0.0840084000000001 8.21827746642807E-15 4.05331623663384E-14
1.08750458883994E-05 2.61558981889378E-05 2.3492349 -7.06729334554002E-08 -4.46109537316026E-08 0.0840084000000001 6.98480071603461E-15 3.65184581343726E-14
1.08347975331627E-05 2.61564609029556E-05 2.4332433 -4.02483552367414E-08 5.62714017714683E-10 0.0840084000000001 1.62024674632866E-15 3.09810066857567E-14
1.09234077173408E-05 2.6174410158066E-05 2.5172517 8.86101841780995E-08 1.79492551104659E-08 0.0840084000000001 8.1739404990973E-15 4.12620075694248E-14
1.08649110404148E-05 2.60921703782255E-05 2.6012601 -5.84966769260191E-08 -8.22397798404957E-08 0.0840083999999997 1.01852425996003E-14 6.06443872384997E-14
1.0815068318548E-05 2.59754002243296E-05 2.6852685 -4.98427218667761E-08 -1.1677015389596E-07 0.0840084000000001 1.61195657639749E-14 1.23821690365194E-13
1.07335645651534E-05 2.59231664869105E-05 2.7692769 -8.15037533945286E-08 -5.22337374190798E-08 0.0840084000000001 9.37122514216151E-15 1.65518998886765E-13
1.07422490690223E-05 2.58728349354811E-05 2.8532853 8.68450386881037E-09 -5.03315514294051E-08 0.0840084000000001 2.60868567673824E-15 2.07751966185799E-13
1.07839352846402E-05 2.58780321339062E-05 2.9372937 4.1686215617915E-08 5.1971984251189E-09 0.0840083999999997 1.76475144401336E-15 2.00946643492309E-13
1.07786237471087E-05 2.58628244667181E-05 3.0213021 -5.31153753146008E-09 -1.52076671881289E-08 0.0840084000000001 2.59485572253003E-16 2.14888308841751E-13
1.07309469372202E-05 2.5889194531771E-05 3.1053105 -4.76768098885536E-08 2.63700650529159E-08 0.0840084000000001 2.9684585320443E-15 1.94356668297745E-13
1.07589045866083E-05 2.58982937021192E-05 3.1893189 2.79576493881386E-08 9.09917034821106E-09 0.0840084000000001 8.6442506033585E-16 1.84048279677925E-13
1.07649811895378E-05 2.58931498566822E-05 3.2733273 6.07660292950207E-09 -5.14384543700075E-09 0.0840084000000001 6.33842490425866E-17 1.88154862989764E-13
1.07817641882974E-05 2.59190607127145E-05 3.3563356 1.67829987596058E-08 2.59108560322829E-08 0.0830082999999999 9.53041507690621E-16 1.65872653736432E-13
1.0745612620912E-05 2.59019000460617E-05 3.4413441 -3.61515673853834E-08 -1.71606666527531E-08 0.0850084999999998 1.60142430438683E-15 1.81938031495221E-13
1.07541423932767E-05 2.59166388119568E-05 3.5253525 8.52977236464802E-09 1.47387658951104E-08 0.0840084000000001 2.89988236703581E-16 1.68986569795082E-13
1.06729133661302E-05 2.58709351288251E-05 3.6093609 -8.12290271464278E-08 -4.57036831316842E-08 0.0840084000000001 8.68698150295649E-15 2.20700839260848E-13
1.06254098723857E-05 2.58112260723148E-05 3.6923692 -4.75034937445624E-08 -5.97090565103677E-08 0.0830082999999999 5.82175334729797E-15 2.91881340954815E-13
1.05850683654444E-05 2.58307622303116E-05 3.7763776 -4.03415069413047E-08 1.95361579968569E-08 0.0840084000000001 2.00909865157349E-15 2.8692542599159E-13
1.06349299065421E-05 2.58346191147946E-05 3.860386 4.98615410976804E-08 3.85688448293209E-09 0.0840083999999997 2.50104883855035E-15 2.65316455892897E-13
1.05951772770937E-05 2.58144485197799E-05 3.9443944 -3.97526294483512E-08 -2.01705950146369E-08 0.0840084000000001 1.98712445130242E-15 2.99348080803436E-13
1.06075351391604E-05 2.58204528530206E-05 4.0284028 1.23578620666791E-08 6.00433324063943E-09 0.0840083999999997 1.88768772523714E-16 2.886121116822E-13
1.0580682793392E-05 2.58427644282343E-05 4.1124112 -2.68523457684076E-08 2.23115752137133E-08 0.0840084000000001 1.2188548617833E-15 2.76978524516777E-13
1.04781036560868E-05 2.58371710526316E-05 4.1964196 -1.02579137305193E-07 -5.59337560270734E-09 0.0840084000000001 1.05537652609107E-14 3.35578489786869E-13
1.0345849840752E-05 2.57536219218519E-05 4.280428 -1.32253815334821E-07 -8.3549130779641E-08 0.0840084000000001 2.44715289246504E-14 5.23883739162222E-13
1.03150266279351E-05 2.57297365448237E-05 4.3644364 -3.08232128168378E-08 -2.38853770282468E-08 0.0840084000000001 1.52058168413357E-15 5.80048952691532E-13
1.0329192987437E-05 2.56633898786287E-05 4.4484448 1.41663595018837E-08 -6.63466661949741E-08 0.0840084000000001 4.60256585672393E-15 6.5039375585596E-13
1.03044625124131E-05 2.56473435948361E-05 4.5324532 -2.47304750238992E-08 -1.60462837925692E-08 0.0840084000000001 8.69079618459374E-16 6.95254865677524E-13
1.02925769962647E-05 2.56260219183875E-05 4.6164616 -1.18855161483964E-08 -2.13216764486646E-08 0.0840084000000001 5.95879380695328E-16 7.36309130952454E-13
1.02813662042334E-05 2.56405356121281E-05 4.70047 -1.12107920313029E-08 1.4513693740664E-08 0.0840084000000001 3.36329163966915E-16 7.27438389091474E-13
1.02329367425362E-05 2.56334762045522E-05 4.7844784 -4.84294616971983E-08 -7.0594075759729E-09 0.0840083999999992 2.3952479956041E-15 7.88636820147759E-13
1.02423076923077E-05 2.56706169871795E-05 4.8684868 9.37094977148156E-09 3.71407826273113E-08 0.0840084000000001 1.46725243378882E-15 7.28229080553081E-13
1.02863192650014E-05 2.5648085343095E-05 4.9524952 4.40115726937425E-08 -2.25316440844523E-08 0.0840084000000001 2.44469351612501E-15 7.12141739425774E-13
1.02777515011927E-05 2.56741589207864E-05 5.0365036 -8.56776380870627E-09 2.60735776913457E-08 0.0840084000000001 7.53238030308415E-16 6.86134363583791E-13
1.02655697761594E-05 2.57593311556174E-05 5.120512 -1.21817250333631E-08 8.5172234831056E-08 0.0840084000000001 7.40270401090501E-15 5.94895740043579E-13
1.01723995082318E-05 2.57547038700021E-05 5.2045204 -9.31702679275936E-08 -4.62728561529602E-09 0.0840084000000001 8.70211059786511E-15 7.06289463513336E-13
1.01476888645291E-05 2.57150360829451E-05 5.2885288 -2.47106437026776E-08 -3.96677870570414E-08 0.0840084000000001 2.18414924220346E-15 7.84268812958705E-13
1.01515558164891E-05 2.57637339595739E-05 5.3725372 3.86695196004538E-09 4.8697876628836E-08 0.0840084000000001 2.38643650561863E-15 7.22166693490685E-13
1.01503932839207E-05 2.57273389048555E-05 5.4565456 -1.16253256840082E-09 -3.63950547183904E-08 0.0840084000000001 1.32595148992723E-15 7.65921355748645E-13
1.00741284437551E-05 2.57193016470936E-05 5.540554 -7.62648401656616E-08 -8.03725776196274E-09 0.0840083999999992 5.88092335782614E-15 8.78761524013612E-13
1.01173312386629E-05 2.55897901010625E-05 5.6245624 4.32027949077884E-08 -1.29511546031129E-07 0.0840084000000001 1.86397220432176E-14 9.92896072399731E-13
1.01587488696551E-05 2.55846709081514E-05 5.7085708 4.14176309922176E-08 -5.11919291104945E-09 0.0840084000000001 1.74162629306804E-15 9.4658098763711E-13
1.0202673974663E-05 2.5565923815584E-05 5.7925792 4.39251050079577E-08 -1.87470925674376E-08 0.0840084000000001 2.28086832969218E-15 9.21343319581252E-13
1.02124656854156E-05 2.55799748846446E-05 5.8755875 9.79171075253049E-09 1.40510690606241E-08 0.0830083000000004 2.9331014120765E-16 8.88796357025256E-13
1.00788659418531E-05 2.54883572780663E-05 5.960596 -1.33599743562444E-07 -9.16176065782892E-08 0.0850084999999998 2.62426773150849E-14 1.2057067650124E-12
1.01812190009447E-05 2.56699633915919E-05 6.0446044 1.02353059091605E-07 1.81606113525575E-07 0.0840084000000001 4.34569291752737E-14 7.99551841138261E-13
1.01680371270168E-05 2.56632093689653E-05 6.1286128 -1.31818739279765E-08 -6.75402262657343E-09 0.0840084000000001 2.19378621893334E-16 8.24647204499111E-13
1.0192664086051E-05 2.56960297341737E-05 6.2116211 2.4626959034217E-08 3.2820365208444E-08 0.0830082999999995 1.68366348368864E-15 7.52245794640249E-13
1.01914210526316E-05 2.57012631578947E-05 6.2956295 -1.24303341939402E-09 5.23342372099123E-09 0.0840084000000001 2.89338559251641E-17 7.47159309987743E-13
1.01808709656429E-05 2.57851623503384E-05 6.3796379 -1.0550086988685E-08 8.38991924436279E-08 0.0840084000000001 7.15037882816172E-15 6.62031608036824E-13
1.01890662894099E-05 2.56245957962813E-05 6.4636463 8.19532376696763E-09 -1.60566554057038E-07 0.0840084000000001 2.58487816133971E-14 8.5169145209874E-13
1.01898507882883E-05 2.55782868806306E-05 6.5476547 7.84498878426021E-10 -4.63089156506946E-08 0.0840084000000001 2.1451311072334E-15 9.17884484610484E-13
1.02890566634101E-05 2.56420033331418E-05 6.6316631 9.92058751218607E-08 6.37164525111409E-08 0.0840084000000001 1.39015919792987E-14 7.17686405194241E-13
1.04237448750677E-05 2.57277403883345E-05 6.7156715 1.3468821165754E-07 8.57370551927197E-08 0.0840084000000001 2.54917569926258E-14 4.91301864623631E-13
1.02726165574944E-05 2.56093397368856E-05 6.7996799 -1.51128317573331E-07 -1.1840065144893E-07 0.0840084000000001 3.68584826360766E-14 7.80147529448182E-13
1.01992229367631E-05 2.57730027207519E-05 6.8836883 -7.33936207312276E-08 1.63662983866356E-07 0.0840083999999992 3.21721958520784E-14 6.53373122234212E-13
1.02589326440626E-05 2.57229169834271E-05 6.9676967 5.9709707299513E-08 -5.00857373248245E-08 0.0840084000000001 6.07383022916483E-15 6.44497326313171E-13
1.02365124816446E-05 2.5648281938326E-05 7.0517051 -2.24201624180029E-08 -7.4635045101104E-08 0.0840084000000001 6.07305364009345E-15 7.64380730810854E-13
1.02113852713691E-05 2.57249950419779E-05 7.1357135 -2.51272102755653E-08 7.67131036519295E-08 0.0840084000000001 6.51627696814416E-15 6.94614667155326E-13
1.01646591491543E-05 2.57489108149667E-05 7.2197219 -4.67261222147943E-08 2.39157729887651E-08 0.0840084000000001 2.75529469488204E-15 7.22543089841491E-13
1.00925007063145E-05 2.56215832038424E-05 7.3037303 -7.21584428398288E-08 -1.27327611124333E-07 0.0840084000000001 2.14191614276981E-14 9.81024256245236E-13
9.88789321756523E-06 2.54235157741613E-05 7.3877387 -2.04607488749218E-07 -1.98067429681064E-07 0.0840084000000001 8.10949311527247E-14 1.62609092672677E-12
11
9.41210116250309E-06 2.4658112787534E-05 0 0 0 0 0 0
9.40514022568868E-06 2.47351891802191E-05 0.0840084 -6.96093681440857E-09 7.70763926850435E-08 0.0840084 5.98922495067322E-15 5.98922495067322E-15
9.50494417108251E-06 2.46609102952309E-05 0.2520252 9.98039453938304E-08 -7.42788849881677E-08 0.1680168 1.54781802712601E-14 8.62765029139268E-15
9.49252013808976E-06 2.46469601074031E-05 0.3360336 -1.24240329927545E-08 -1.39501878277386E-08 0.0840084 3.48964336234239E-16 6.59159390851034E-15
9.53249700291146E-06 2.47000984757664E-05 0.420042 3.9976864821698E-08 5.31383683632534E-08 0.0840084 4.42183591328112E-15 1.62579564039841E-14
